Unnamed: 0,Thời gian,Tiêu đề,URL,content
0,31/10/2025 20:18,Một công ty chứng khoán khuyến cáo khẩn tới nhà đầu tư,https://cafef.vn/mot-cong-ty-chung-khoan-khuyen-cao-khan-toi-nha-dau-tu-18825103120181403.chn?utm_source=du-lieu,"Trong thông báo mới nhất, Công ty Chứng khoán VIX (mã VIX) cho biết có nhận được phản ánh từ một số nhà đầu tư đối với thông tin lan truyền trên một số diễn đàn và một số trang mạng xã hội có liên quan đến VIX nói chung và mã cổ phiếu VIX nói riêng.
Sau khi ghi nhận, kiểm tra, Chứng khoán VIX khẳng định, đây là các thông tin sai sự thật. Những thông tin này đã ảnh hưởng đến tâm lý nhà đầu tư, khách hàng, gây mất niềm tin vào hình ảnh, uy tín của VIX, dẫn đến xâm phạm quyền lợi của cổ đông VIX.
Với tư cách là một công ty đại chúng quy mô lớn, VIX khẳng định luôn tuân thủ quy định pháp luật, thực hiện công bố kịp thời và đầy đủ mọi thông tin chính thống về VIX theo quy định.
""Việc các cá nhân, tổ chức đưa các thông tin sai sự thật về VIX nói chung và mã cổ phiếu VIX nói riêng là hành vi vi phạm pháp luật, gây lũng đoạn, mất an ninh an toàn thị trường, và sẽ bị xử lý nghiêm minh theo quy định.
Chúng tôi khuyến nghị Quý Nhà đầu tư thận trọng trước những thông tin thất thiệt và có những đánh giá đầy đủ, khách quan, chính xác về tình hình hoạt động của doanh nghiệp. Mọi thông tin chính thống sẽ được chúng tôi cung cấp đầy đủ, nhanh chóng tại website chính thức của VIX tại địa chỉ: https://vixs.vn"", thông báo của VIX nêu rõ.
VIX cam kết trong quá trình hoạt dộng uôn tối ưu hóa các nguồn lực, nỗ lực đưa ra các hoạch định về chiến lược, vị thế, tầm nhìn cũng như quản trị để có thể gia tăng giá trị doanh nghiệp và đem lại lợi ích cao nhất cho các cổ đông.
Về tình hình hình kinh, Chứng khoán VIX đã công bố báo cáo tài chính quý 3/2025, ghi nhận tổng doanh thu hoạt động đạt 3.222 tỷ đồng, tăng 482% so với quý 3/2024. Hầu hết các hoạt động kinh doanh trong quý 3/2025 của VIX đều tăng trưởng, với điểm sáng tiếp tục đến từ hoạt động tự doanh.
Trừ đi chi phí, lợi nhuận trước thuế và lợi nhuận sau thuế quý 3/2025 của VIX đạt lần lượt 3.048 tỷ đồng và 2.449 tỷ đồng, cao hơn 9 lần con số so của quý 3/2024. Đây là khoản lợi nhuận quý cao kỷ lục trong lịch sử hoạt động của VIX.
Lũy kế 9 tháng đầu năm 2025, doanh thu hoạt động của VIX đạt 6.178 tỷ đồng, tăng 378% so với cùng kỳ. Lợi nhuận trước thuế và lợi nhuận sau thuế đạt 5.116 tỷ đồng và 4.123 tỷ đồng, tăng tương ứng 651% và 648%.
Tính đến cuối quý 3/2025, tổng tài sản của VIX đạt 31.535 tỷ đồng, tăng tới 61% so với thời điểm đầu năm. Trong đó, dư nợ cho vay tăng tới 180% lên 16.143 tỷ đồng, chiếm hơn nửa cơ cấu tài sản. Tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL) lại giảm nhẹ về còn 12.410 tỷ đồng."
1,27/10/2025 00:00,VIX: Tài liệu họp ĐHĐCĐ bất thường 2025,https://cafef.vn/du-lieu/vix-2326744/vix-tai-lieu-hop-dhdcd-bat-thuong-2025.chn?utm_source=du-lieu,
2,27/10/2025 00:00,VIX: Nghị quyết HĐQT thông qua phương án điều chỉnh tăng kế hoạch kinh doanh năm 2025,https://cafef.vn/du-lieu/vix-2326745/vix-nghi-quyet-hdqt-thong-qua-phuong-an-dieu-chinh-tang-ke-hoach-kinh-doanh-nam-2025.chn?utm_source=du-lieu,
3,24/10/2025 07:32,"Những DN lớn nhất: Chỉ Vinamilk và ACV trả lương bình quân trên 30 triệu/tháng, cạnh tranh với Ngân hàng, công ty nào có thu nhập 70,5 triệu/tháng?",https://cafef.vn/nhung-dn-lon-nhat-chi-vinamilk-va-acv-tra-luong-binh-quan-tren-30-trieuthang-canh-tranh-voi-ngan-hang-cong-ty-nao-co-thu-nhap-705-trieuthang-188251024073257084.chn?utm_source=du-lieu,"Xét trong nhóm 50 doanh nghiệp niêm yết có vốn hóa lớn nhất thị trường chứng khoán Việt Nam, có gần 20 doanh nghiệp nêu cụ thể số liệu thu nhập bình quân mỗi nhân sự/tháng trong Báo cáo thường niên 2024. Dù không phải là bức tranh toàn cảnh của thị trường lao động Việt Nam mà ‘lắt cắt’ nhanh của nhóm ‘anh cả’, nhưng sự phân hóa cũng vẫn khá rõ nét.
Lĩnh vực Tài chính (gồm Ngân hàng - Chứng khoán) thiết lập một mặt bằng thu nhập mà phần còn lại của nền kinh tế khó lòng theo kịp. Trong ‘câu lạc bộ’ những doanh nghiệp có khả năng chi trả bình quân trên 30 triệu đồng/người/tháng là sự thống trị gần như tuyệt đối của nhóm tài chính. Giữa vòng vây đó, chỉ có hai DN thuộc khối phi tài chính là Vinamilk (31,0 triệu) và ACV - Tổng công ty Cảng hàng không (30,5 triệu).
Tuy nhiên, Vinamilk không cho biết mức thu nhập bình quân năm 2023.
Techcombank Securities gây ‘sốc’ với con số công bố mức thu nhập bình quân tại đây là 70,5 triệu đồng/người/tháng – tăng 8,5% so với năm 2023. 6 tháng đầu năm 2025, thu nhập bình quân ở đây vẫn gần 58 triệu đồng/người/tháng. Công ty này đánh giá, mức thu nhập của TCBS ở mức cạnh tranh không chỉ tại Việt Nam mà so với cả khu vực, thỏa đáng với năng lực làm việc.
SSI không nêu mức thu nhập bình quân, nhưng cho biết các khoản chi trả liên quan đến lương, thưởng, phúc lợi và bảo hiểm cho người lao động bình quân là 672 tỷ đồng/nhân sự, tương đương 55 triệu đồng/người/tháng.
Thu nhập bình quân của ngành chứng khoán bao gồm một phần khổng lồ là hoa hồng môi giới (từ hoạt động giao dịch cổ phiếu và trái phiếu) và thưởng hiệu suất. Đây là số liệu ""tổng chi trả"" của công ty cho nhân viên (chưa trừ thuế TNCN).
Trong thực tế, các môi giới thường phải dùng phần lớn khoản hoa hồng này để tái đầu tư, chăm sóc khách hàng và trả phí cho mạng lưới cộng tác viên bên ngoài. Do đó, con số thu nhập này là ""doanh thu"" của một nhân viên môi giới, chứ không phải ""lợi nhuận"" họ bỏ túi.
Cùng là CTCK nhưng VIX có thu nhập bình quân ở mức 24,4 triệu đồng/người/tháng (giảm 1,21%) và là doanh nghiệp duy nhất trong toàn bộ danh sách có thu nhập bình quân sụt giảm năm 2024. Trong 9 tháng đầu năm 2025, VIX là một trong những công ty có ""nhân viên kiếm tiền giỏi nhất"" thị trường. Với đội ngũ chỉ hơn 80 nhân sự, VIX tạo ra bình quân hơn 60 tỷ đồng lợi nhuận/người.
Sự ‘thống trị’ của nhóm Tài chính trong danh sách trên thể hiện ở ACB (38,1 triệu), Vietinbank (38,04 triệu), Vietcombank (38,0 triệu) và MB (37,4 triệu). Trong đó, Vietinbank báo cáo thu nhập bình quân tăng tới 10% so với năm 2023. Đây là một trong những ngân hàng có tăng trưởng lợi nhuận cao hàng đầu hệ thống trong năm 2024.
Nhìn xuống cuối bảng, nhóm bất động sản Vincom Retail (không tăng), Becamex Group (tăng 0,2%) và Vinhomes (tăng 1%). Ngược lại, Petrolimex (tăng 16,5%) và ACV (tăng 13,8%) là hai quán quân về mức tăng thu nhập. Điều này cho thấy khi các hoạt động giao thương, du lịch và sản xuất phục hồi sau đại dịch, nhóm ngành dịch vụ hạ tầng (cảng hàng không, xăng dầu) đã hưởng lợi trực tiếp và cải thiện rõ rệt ""hầu bao"" cho người lao động.
Con số thu nhập 28 triệu đồng/người/tháng tại Tập đoàn Công nghiệp Cao su Việt Nam (GVR) là mức thu nhập bình quân của các nhân sự tại Công ty Mẹ, tức khối văn phòng, ban lãnh đạo và quản lý cấp cao. Tập đoàn đã tạo việc làm ổn định cho hơn 81.000 lao động với mức thu nhập bình quân năm 2024 là 11,0 triệu đồng/người/tháng, trong đó lao động là người dân tộc thiểu số trên 17.300 người (chiếm tỷ lệ trên 21,3% tổng số lao động), lao động là người nước ngoài (Lào, Campuchia) trên 19.900 người (chiếm tỷ lệ trên 24,5% tổng số lao động).
Thu nhập bình quân không phải là ""thu nhập của đa số"". Con số này được tính bằng cách lấy tổng quỹ lương, thưởng của cả công ty (bao gồm lương thưởng hàng trăm triệu, hàng tỷ đồng của các lãnh đạo cấp cao) chia cho tổng số nhân sự (bao gồm cả nhân viên cấp thấp nhất). Do đó, nó sẽ cao hơn mức thu nhập thực tế mà đa số nhân viên nhận được, đặc biệt là ở các công ty có sự chênh lệch lương quá lớn giữa lãnh đạo và nhân viên.
Đối với những ngành có số lượng nhân viên ở các cấp bậc bán hàng, vận hành, dịch vụ rất lớn như bất động sản, điều này cũng làm cho con số bình quân bị kéo xuống.
Theo Tổng cục Thống kê, thu nhập bình quân của người lao động cả nước năm 2024 chỉ là 7,7 triệu đồng/tháng."
4,21/10/2025 00:01,"Nóng: Dư nợ cho vay tại các CTCK lập kỷ lục hơn 380.000 tỷ đồng, tăng 80.000 tỷ sau một quý",https://cafef.vn/nong-du-no-cho-vay-tai-cac-ctck-lap-ky-luc-hon-380000-ty-dong-tang-80000-ty-sau-mot-quy-188251020231651576.chn?utm_source=du-lieu,"Theo thống kê, tính đến cuối quý 3/2025, dư nợ cho vay (bao gồm margin và ứng trước tiền bán) tại các công ty chứng khoán ước tính vào khoảng 383.000 tỷ đồng (~14,5 tỷ USD), tăng hơn 80.000 tỷ so với cuối quý 2 trước đó và là mức cao kỷ lục từ trước đến nay.
Trong đó, dư nợ cho vay ký quỹ (margin) ước tính khoảng 370.000 tỷ đồng tại thời điểm cuối quý 3, tăng 78.000 tỷ so với cuối quý 2 và cũng là con số cao nhất trong lịch sử chứng khoán Việt Nam .
Con số 78.000 tỷ (khoảng 27%) cũng là mức tăng kỷ lục của dư nợ margin trong một quý. Đây là một trong những dòng tiền thúc đẩy thị trường đi lên mạnh mẽ trong quý 3 vừa qua khi VN-Index tăng hơn 280 điểm (khoảng 21%). Cùng với đó là giao dịch rất sôi động, thậm chí có phiên thanh khoản đột biến lên đến hơn 3 tỷ USD.
Trong quý 3, hầu hết các CTCK top đầu về hoạt động cho vay đều ghi nhận dư nợ tăng so với cùng kỳ và quý trước. Mức tăng dư nợ trên 5.000 tỷ rất phổ biến, có thể kể đến TCBS, SSI, VPBankS, VPS, ACBS và VIX. Trong đó, VPBankS là cái tên mở rộng quy mô cho vay nhanh nhất với dư nợ tăng gần 9.300 tỷ qua đó leo lên xếp thứ 3, chỉ sau TCBS và SSI.
Tính đến cuối quý 3, toàn thị trường có 13 CTCK ghi nhận dư nợ cho vay trên 10.000 tỷ, một con số kỷ lục từ trước đến nay. TCBS là CTCK đầu tiên trong lịch sử có dư nợ cho vay vượt 40.000 tỷ đồng, tăng gần 8.000 tỷ so với cuối quý 2 trước đó. SSI cũng mở rộng mạnh mẽ hoạt động cho vay qua đó nâng dư nợ lên trên 39.000 tỷ đồng, bám sát TCBS. Bên cạnh đó, ACBS và VIX cũng là những cái tên đáng chú ý khi dư nợ tăng vọt, nhảy vào top 10.
Ở chiều ngược lại, một số cái tên trong top đầu như HSC, Mirae Asset đã chững lại nhiều quý trở lại đây và đang dần tụt lại phía sau trong cuộc đua cho vay. Vấn đề của HSC và Mirae Asset đến từ room cho vay khi tỷ lệ Margin/VCSH đang gần kịch giới hạn 2 lần. Tốc độ tăng vốn khá chậm thời gian qua là một phần nguyên nhân.
Có thể thấy, với sự phát triển của thị trường đặc biệt trong hoạt động cho vay, cuộc đua tăng vốn giữa các CTCK được dự báo sẽ ngày càng rầm rộ. Ngay trước khi thị trường được nâng hạng, một loạt CTCK lớn như SSI, TCBS, VPBankS, VPS... đã lên kế hoạch tăng vốn cho giai đoạn bùng nổ sắp tới.
Đầu tháng 9, SSI công bố kế hoạch bán 415,5 triệu cổ phiếu cho cổ đông hiện hữu, nâng vốn từ 20.779 tỷ lên gần 25.000 tỷ đồng, dẫn đầu toàn ngành. Với giá bán 15.000 đồng mỗi cổ phiếu, SSI sẽ thu về khoảng 6.200 tỷ. Số tiền này sẽ được dùng để bổ sung vốn cho vay ký quỹ (margin), đầu tư vào trái phiếu, chứng chỉ tiền gửi.
Trước đó, TCBS đã hoàn tất đợt bán 231,1 triệu cổ phiếu lần đầu ra công chúng (IPO) với giá 46.800 đồng mỗi đơn vị. Vốn điều lệ sau thương vụ sẽ tăng lên 23.133 tỷ đồng. Doanh nghiệp này dự kiến thu về 10.817 tỷ đồng sau IPO. Khoảng 70% số tiền thu được sẽ dùng để đầu tư cho hoạt động tự doanh chứng khoán (cổ phiếu, trái phiếu), và 30% phục vụ cho vay margin.
Cũng lên kế hoạch IPO, VPBankS dự kiến chào bán 375 triệu cổ phiếu, tương đương 25% vốn hiện tại, với giá tối thiểu 12.130 đồng mỗi đơn vị. Vốn điều lệ của công ty dự kiến tăng từ từ 15.000 tỷ đồng lên 18.750 tỷ đồng. Ngoài những cái tên kể trên, VPS, HSC, Kafi, TPS, MBS hay TVS cũng lên kế hoạch phát hành hàng trăm triệu cổ phiếu trong thời gian tới."
5,20/10/2025 00:00,VIX: Thông báo mời họp và tài liệu họp ĐHĐCĐ bất thường 2025,https://cafef.vn/du-lieu/vix-2321774/vix-thong-bao-moi-hop-va-tai-lieu-hop-dhdcd-bat-thuong-2025.chn?utm_source=du-lieu,
6,20/10/2025 00:00,VIX: Đơn xin từ nhiệm của ông Trương Ngọc Lân - Thành viên HĐQT,https://cafef.vn/du-lieu/VIX-2321777/vix-don-xin-tu-nhiem-cua-ong-truong-ngoc-lan-thanh-vien-hdqt.chn?utm_source=du-lieu.chn,
7,17/10/2025 15:15,Chứng khoán VIX: Lợi nhuận bứt phá mở đường cho chiến lược vốn và thị trường mới,https://cafef.vn/chung-khoan-vix-loi-nhuan-but-pha-mo-duong-cho-chien-luoc-von-va-thi-truong-moi-188251017145453831.chn?utm_source=du-lieu.chn,"Điều chỉnh kế hoạch năm, bám sát thực tế tình hình kinh doanh
Ngày 19/9/2025, Công ty Chứng khoán VIX (VIX) đã công bố Nghị quyết Hội đồng quản trị về việc triệu tập họp Đại hội đồng cổ đông (ĐHCĐ) bất thường với nội dung chính bao gồm thông qua việc điều chỉnh tăng kế hoạch lợi nhuận năm 2025 và một số nội dung khác thuộc thẩm quyền của ĐHCĐ.
Ngày giao dịch không hưởng quyền là ngày 8/10/2025 và ngày đăng ký cuối cùng là 9/10/2025. Đại hội dự kiến tổ chức tại Khách sạn Melia Hanoi (44B Lý Thường Kiệt, phường Cửa Nam, Thành phố Hà Nội) vào sáng ngày 28/11/2025 tới đây.
Trong đó, nội dung đáng chú ý nhất là việc VIX muốn điều chỉnh tăng mạnh kế hoạch lợi nhuận năm 2025 và trình ĐHCĐ bất thường thông qua. Quyết định này của VIX được đưa ra sau khi Công ty có 9 tháng kinh doanh thuận lợi với tổng doanh thu luỹ kế là 6.178 tỷ đồng, tăng 378% so với cùng kỳ, lợi nhuận sau thuế luỹ kế 4.123 tỷ đồng, tăng 648% so với cùng kỳ.
Lợi nhuận sau thuế tăng mạnh là lợi nhuận từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL) trong quý III/2025 tăng với tỷ lệ 586%, tương ứng tăng 4.406 tỷ đồng so với cùng kỳ năm ngoái nhờ sự tăng trưởng mạnh mẽ của thị trường chứng khoán vừa qua. Đồng thời, việc đẩy mạnh hoạt động cho vay ký quỹ cũng đưa doanh thu từ các khoản phải thu và cho vay tăng 208%, tương ứng tăng 372 tỷ đồng so với cùng kỳ năm trước.
Kết quả đã đạt được vượt xa kế hoạch đặt ra tại Đại hội đồng cổ đông thường niên trước đó và cũng là căn cứ để trình kế hoạch điều chỉnh tại Đại hội đồng cổ đông bất thường sắp tới.
Tăng vốn, kiện toàn công tác nhân sự
Một nội dung đáng chú ý khác sẽ được trình ĐHCĐ bất thường thông qua là phương án tăng vốn điều lệ. Việc tăng vốn với mục tiêu sở hữu nguồn lực cần thiết để nắm bắt các cơ hội trên thị trường. Nguồn vốn mới có thể giúp Công ty đẩy mạnh hoạt động kinh doanh cốt lõi là đầu tư (hoạt động tự doanh) và cho vay ký quỹ (margin), đáp ứng nhu cầu của lượng khách hàng mới không ngừng gia tăng, đón đầu cơ hội nâng hạng thị trường.
Gần đây nhất, nửa đầu năm 2025, VIX đã phân phối hơn 72,9 triệu cổ phiếu để trả cổ tức cho 62.776 cổ đông. Hoàn tất đợt phát hành, Chứng khoán VIX đã tăng vốn điều lệ từ 14.585 tỷ đồng lên 15.314 tỷ đồng, trở thành công ty thuộc nhóm đầu về vốn điều lệ trên sàn chứng khoán Việt Nam và là một trong những công ty chứng khoán có quy mô vốn lớn bậc nhất.
Về nhân sự, Chứng khoán VIX dự kiến miễn nhiệm chức danh thành viên HĐQT theo Đơn từ nhiệm đối với ông Trương Ngọc Lân. Lý do là để tập trung thực hiện tốt nhất các nhiệm vụ điều hành trong vai trò Tổng Giám đốc, tách bạch vai trò quản lý của HĐQT với vai trò điều hành của Ban Tổng Giám đốc. Việc từ nhiệm này có hiệu lực kể từ ngày được Đại hội đồng cổ đông bất thường năm 2025 của Chứng khoán VIX thông qua. Ông Trương Ngọc Lân vẫn tiếp tục đảm nhận chức vụ Tổng Giám đốc, người đại diện pháp luật của Chứng khoán VIX."
8,14/10/2025 09:01,"Chốt lãi VSC, BSR, HAH... vẫn còn ấm tay, VIX quyết chi ngay 2.000 tỷ săn 'hàng nóng' mới",https://cafef.vn/chot-lai-vsc-bsr-hah-van-con-am-tay-vix-quyet-chi-ngay-2000-ty-san-hang-nong-moi-188251014090154668.chn?utm_source=du-lieu.chn,"Ngày 13/10, Chứng khoán VIX đã công bố kết quả kinh doanh quý 3/2025 với tổng doanh thu hoạt động đạt 3.222 tỷ đồng, tăng 482% so với cùng kỳ năm 2024. Lợi nhuận trước thuế của công ty đạt 3.048 tỷ đồng, gấp hơn 9 lần so với con số 325 tỷ đồng của quý 3/2024.
Đây là mức lợi nhuận theo quý cao nhất trong lịch sử hoạt động của VIX.
Động lực chính cho sự tăng trưởng này đến từ hoạt động tự doanh. Khoản lãi từ các tài sản tài chính (FVTPL) đạt 2.751 tỷ đồng, chiếm tới 85% tổng doanh thu.
Hoạt động này được cho là kết quả của việc VIX hiện thực hóa lợi nhuận từ các cổ phiếu trong danh mục như VSC, BSR, HAH và PC1. Lũy kế 9 tháng đầu năm 2025, VIX ghi nhận 5.116 tỷ đồng lợi nhuận trước thuế, tạm vươn lên nhóm dẫn đầu ngành.
Song song với việc chốt lời danh mục cũ, VIX dường như đã tìm thấy một cơ hội đầu tư mới. Theo nguồn tin thị trường, VIX đã đăng ký mua 2.000 tỷ đồng cổ phiếu trong đợt IPO của Chứng khoán VPBankS .
Cùng với VIX, một ""cá mập"" khác là Dragon Capital cũng đăng ký mua 50 triệu USD (tương đương 1.350 tỷ đồng). Tổng cộng, chỉ sau một ngày mở bán, các nhà đầu tư tổ chức đã đăng ký mua tới gần 6.000 tỷ đồng, tương đương gần 50% giá trị cổ phiếu chào bán.
Nếu thương vụ thành công, VPBankS sẽ trở thành khoản đầu tư cổ phiếu lớn nhất trong danh mục tự doanh của VIX, vượt qua cả giá trị đầu tư gốc vào GEX (1.587 tỷ đồng).
Sự tham gia của các tổ chức hàng đầu được xem là sự bảo chứng cho sức hấp dẫn của đợt IPO lớn nhất lịch sử ngành chứng khoán, diễn ra trong bối cảnh Việt Nam vừa được FTSE Russell nâng hạng lên thị trường mới nổi.
Trong đợt này, VPBankS chào bán 375 triệu cổ phiếu với giá 33.900 đồng/cổ phiếu, dự kiến huy động hơn 12.712 tỷ đồng. Ở mức giá này, VPBankS được định giá P/E dự phóng 2025 là 14,3 lần và P/B là 2,4 lần.
Về phía VPBankS, công ty đang cho thấy sự phát triển nhanh chóng với lợi nhuận 9 tháng đạt 3.260 tỷ đồng và dư nợ cho vay margin lập đỉnh 26.664 tỷ đồng. Nguồn vốn huy động từ IPO được kỳ vọng sẽ là động lực quan trọng để công ty thực hiện các mục tiêu tham vọng, hướng tới vị trí Top 1 thị phần cho vay margin vào năm 2030."
9,10/10/2025 00:06,"Lộ diện công ty có nhân viên kiếm tiền giỏi nhất Việt Nam: Chỉ hơn 80 nhân sự, bình quân mỗi người mang về hơn 60 tỷ lợi nhuận từ đầu năm",https://cafef.vn/lo-dien-cong-ty-co-nhan-vien-kiem-tien-gioi-nhat-viet-nam-chi-hon-80-nhan-su-binh-quan-moi-nguoi-mang-ve-hon-60-ty-loi-nhuan-tu-dau-nam-18825101000065764.chn?utm_source=du-lieu.chn,"CTCP Chứng khoán VIX đã công bố báo cáo tài chính quý 3/2025, ghi nhận tổng doanh thu hoạt động đạt 3.222 tỷ đồng, tăng 482% so với quý 3/2024.
Trừ đi chi phí, lợi nhuận trước thuế và lợi nhuận sau thuế quý 3/2025 của VIX đạt lần lượt 3.048 tỷ đồng và 2.449 tỷ đồng, cao hơn 9 lần con số so của quý 3/2024. Đây là khoản lợi nhuận quý cao kỷ lục trong lịch sử hoạt động của VIX.
Lũy kế 9 tháng đầu năm 2025, doanh thu hoạt động của VIX đạt 6.178 tỷ đồng, tăng 378% so với cùng kỳ. Lợi nhuận trước thuế và lợi nhuận sau thuế đạt 5.116 tỷ đồng và 4.123 tỷ đồng, tăng tương ứng 651% và 648%.
Tại ngày 30/9/2025, VIX có 84 nhân viên. Như vậy, trong 9 tháng đầu năm, bình quân mỗi nhân viên mang về cho VIX lợi nhuận trước thuế gần 61 tỷ đồng/﻿người, trung bình mỗi tháng gần 6,77 tỷ đồng/người.
Với con số này, VIX là doanh nghiệp có lợi nhuận trước thuế trên mỗi nhân viên cao nhất vượt qua cả SCIC, doanh nghiệp có lợi nhuận trước thuế trên nhân viên cao nhất năm 2024. Cụ thể, doanh nghiệp nhà nước này có lợi nhuận trước thuế hợp nhất 6 tháng đầu năm 2025 là 6.169 tỷ đồng, và có 242 nhân viên. Trung bình mỗi nhân viên mang về cho SCIC lợi nhuận trước thuế gần 4,25 tỷ đồng /người mỗi tháng.
Mức lợi nhuận hàng tỷ đồng mỗi tháng trên mỗi nhân viên của Chứng khoán VIX và SCIC là những con số đáng kinh ngạc, vượt xa hầu hết các doanh nghiệp trên sàn.
Doanh thu, lợi nhuận của VIX chủ yếu đến từ hoạt động tự doanh, tức là công ty tự dùng vốn của mình để đầu tư cổ phiếu và các tài sản tài chính khác. Đây là mảng hoạt động có thể mang lại lợi nhuận khổng lồ khi thị trường thuận lợi, và 9 tháng đầu năm 2025 là một giai đoạn như vậy đối với VIX.
Hoạt động tự doanh không đòi hỏi nhiều nhân sự. Một nhóm chuyên gia phân tích và giao dịch nhỏ nhưng hiệu quả có thể quản lý một danh mục đầu tư trị giá hàng nghìn, thậm chí hàng chục nghìn tỷ đồng. Khi các khoản đầu tư này tăng giá mạnh, lợi nhuận được tạo ra sẽ cực kỳ lớn so với chi phí nhân sự bỏ ra.
Còn SCIC không hoạt động như một doanh nghiệp sản xuất hay dịch vụ thông thường. Nhiệm vụ chính của họ là quản lý và tối ưu hóa phần vốn nhà nước tại hàng loạt doanh nghiệp lớn. Nguồn thu nhập của SCIC chủ yếu đến từ cổ tức và lợi nhuận được chia từ các doanh nghiệp mà họ đang nắm giữ cổ phần và lợi nhuận từ các thương vụ thoái vốn nhà nước thành công.
Các hoạt động này không đòi hỏi nhân viên bán hàng, marketing hay vận hành nhà máy. Do đó, SCIC dễ dàng tạo ra lợi nhuận hàng nghìn tỷ đồng với một bộ máy chỉ hơn 200 người.
Trên thị trường chứng khoán, cổ phiếu VIX đang giao dịch với mức giá 38.100 đồng/cp."
